,geoname,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1414,"Block Group 1, Census Tract 27.01, Mecklenburg County, North Carolina",35.1951902,-80.8310585,Harris Teeter,35.19576114570855,-80.82659833601195,Supermarket
1415,"Block Group 1, Census Tract 27.01, Mecklenburg County, North Carolina",35.1951902,-80.8310585,Napa on Providence,35.19683383678879,-80.82609189451216,American Restaurant
1416,"Block Group 1, Census Tract 27.01, Mecklenburg County, North Carolina",35.1951902,-80.8310585,Starbucks,35.195291586185775,-80.82671642303467,Coffee Shop
1417,"Block Group 1, Census Tract 27.01, Mecklenburg County, North Carolina",35.1951902,-80.8310585,Lumiere,35.19491564818044,-80.82609547345672,French Restaurant
1418,"Block Group 1, Census Tract 27.01, Mecklenburg County, North Carolina",35.1951902,-80.8310585,Redbox,35.195497,-80.826795,Video Store
1419,"Block Group 1, Census Tract 27.01, Mecklenburg County, North Carolina",35.1951902,-80.8310585,The Golden Man,35.19564941770432,-80.82740116345757,Sculpture Garden
1420,"Block Group 1, Census Tract 27.01, Mecklenburg County, North Carolina",35.1951902,-80.8310585,AIR- Aerial Fitness,35.19497541971433,-80.8263336569348,Athletics & Sports
1421,"Block Group 1, Census Tract 27.01, Mecklenburg County, North Carolina",35.1951902,-80.8310585,Karat Patch,35.196934,-80.826739,Jewelry Store
1422,"Block Group 1, Census Tract 27.01, Mecklenburg County, North Carolina",35.1951902,-80.8310585,Ultra Running Company,35.1952978192191,-80.8262332829035,Sporting Goods Shop
1423,"Block Group 1, Census Tract 58.47, Mecklenburg County, North Carolina",35.0855266,-80.7642117,Secret trails,35.08489375795996,-80.76912702575576,Trail
1424,"Block Group 2, Census Tract 42, Mecklenburg County, North Carolina",35.2417602,-80.8738877,Quik N EZ Store,35.24285783808236,-80.87421591246107,Convenience Store
1425,"Block Group 2, Census Tract 42, Mecklenburg County, North Carolina",35.2417602,-80.8738877,Enderly Coffee,35.239056,-80.87538,Coffee Shop
1426,"Block Group 2, Census Tract 42, Mecklenburg County, North Carolina",35.2417602,-80.8738877,Copan Seafood Market,35.23903,-80.875652,Food
1427,"Block Group 2, Census Tract 42, Mecklenburg County, North Carolina",35.2417602,-80.8738877,A Mouthful Catering,35.23833143390683,-80.87566407893354,American Restaurant
1428,"Block Group 2, Census Tract 42, Mecklenburg County, North Carolina",35.2417602,-80.8738877,Martin Luther King Neighborhood Park,35.24530158025782,-80.87127086610411,Park
1429,"Block Group 1, Census Tract 50, Mecklenburg County, North Carolina",35.249140600000004,-80.8405074,Ivory Baker Recreation Center,35.249497071732584,-80.84016023239373,Basketball Court
1430,"Block Group 1, Census Tract 50, Mecklenburg County, North Carolina",35.249140600000004,-80.8405074,Paso's Supermarket,35.247404,-80.844066,Grocery Store
1431,"Block Group 1, Census Tract 50, Mecklenburg County, North Carolina",35.249140600000004,-80.8405074,CENTIPEDE CITGO,35.24649730139774,-80.83656623126885,Automotive Shop
1432,"Block Group 1, Census Tract 55.19, Mecklenburg County, North Carolina",35.3721395,-80.752666,Harburn Forest Playground,35.37325977358122,-80.75390394053717,Playground
1433,"Block Group 1, Census Tract 55.19, Mecklenburg County, North Carolina",35.3721395,-80.752666,Highland Park,35.371738982686466,-80.74874763966726,Park
1434,"Block Group 3, Census Tract 27.02, Mecklenburg County, North Carolina",35.1756042,-80.8358282,Mellow Mushroom,35.174535,-80.839954,Pizza Place
1435,"Block Group 3, Census Tract 27.02, Mecklenburg County, North Carolina",35.1756042,-80.8358282,Selwyn Irish Pub,35.17478630613174,-80.83917168147656,Gastropub
1436,"Block Group 3, Census Tract 27.02, Mecklenburg County, North Carolina",35.1756042,-80.8358282,Myers Park Country Club,35.178907751781,-80.83411819745625,Golf Course
1437,"Block Group 3, Census Tract 27.02, Mecklenburg County, North Carolina",35.1756042,-80.8358282,Reid's Fine Foods,35.17450214184939,-80.83939366422707,Gourmet Shop
1438,"Block Group 3, Census Tract 27.02, Mecklenburg County, North Carolina",35.1756042,-80.8358282,Nails And Spa On Selwyn,35.1745694538069,-80.83955830085178,Cosmetics Shop
1439,"Block Group 3, Census Tract 27.02, Mecklenburg County, North Carolina",35.1756042,-80.8358282,Clean Catch,35.17426662615823,-80.84016114349046,Fish Market
1440,"Block Group 3, Census Tract 27.02, Mecklenburg County, North Carolina",35.1756042,-80.8358282,Blo Blow Dry Bar,35.173986,-80.840339,Health & Beauty Service
1441,"Block Group 3, Census Tract 27.02, Mecklenburg County, North Carolina",35.1756042,-80.8358282,Petit Philippe,35.17426200078748,-80.84013287691316,Wine Bar
1442,"Block Group 3, Census Tract 27.02, Mecklenburg County, North Carolina",35.1756042,-80.8358282,Little Spoon,35.1741395410253,-80.84014343083491,Breakfast Spot
1443,"Block Group 3, Census Tract 27.02, Mecklenburg County, North Carolina",35.1756042,-80.8358282,candy girl confections,35.173499,-80.840453,Dessert Shop
1444,"Block Group 3, Census Tract 27.02, Mecklenburg County, North Carolina",35.1756042,-80.8358282,The UPS Store,35.17443316668686,-80.84009662270546,Shipping Store
1445,"Block Group 3, Census Tract 27.02, Mecklenburg County, North Carolina",35.1756042,-80.8358282,TCBY,35.17426077106966,-80.83967910094792,Frozen Yogurt Shop
1446,"Block Group 3, Census Tract 27.02, Mecklenburg County, North Carolina",35.1756042,-80.8358282,KK Bloom,35.17451,-80.83977,Boutique
1447,"Block Group 3, Census Tract 27.02, Mecklenburg County, North Carolina",35.1756042,-80.8358282,Selwyn Corners,35.173965,-80.839825,Shopping Mall
1448,"Block Group 3, Census Tract 27.02, Mecklenburg County, North Carolina",35.1756042,-80.8358282,Salon P,35.174415410191536,-80.84012467780941,Cosmetics Shop
1449,"Block Group 3, Census Tract 27.02, Mecklenburg County, North Carolina",35.1756042,-80.8358282,doll. (a boutique),35.173904,-80.840454,Boutique
1450,"Block Group 3, Census Tract 27.02, Mecklenburg County, North Carolina",35.1756042,-80.8358282,Carolina Barre and Core - Charlotte,35.17355522883248,-80.84025753952609,Gym
1451,"Block Group 3, Census Tract 27.02, Mecklenburg County, North Carolina",35.1756042,-80.8358282,Clean Juice,35.173185115046564,-80.84003934171619,Juice Bar
1452,"Block Group 1, Census Tract 55.11, Mecklenburg County, North Carolina",35.3358191,-80.8186617,Davinci's  Pizza,35.33503009501761,-80.81356097242214,Pizza Place
1453,"Block Group 1, Census Tract 55.11, Mecklenburg County, North Carolina",35.3358191,-80.8186617,Starbucks,35.33369782,-80.81408954,Coffee Shop
1454,"Block Group 1, Census Tract 55.11, Mecklenburg County, North Carolina",35.3358191,-80.8186617,The Shoppes at Davis Lake,35.33368900693178,-80.81402115506982,Shopping Mall
1455,"Block Group 1, Census Tract 55.11, Mecklenburg County, North Carolina",35.3358191,-80.8186617,Harris Teeter,35.33422892100655,-80.81409263743313,Supermarket
1456,"Block Group 1, Census Tract 55.11, Mecklenburg County, North Carolina",35.3358191,-80.8186617,Golden Taipei,35.33502750312123,-80.81384628226802,Chinese Restaurant
1457,"Block Group 1, Census Tract 55.11, Mecklenburg County, North Carolina",35.3358191,-80.8186617,Smoothie King,35.333704,-80.814055,Smoothie Shop
1458,"Block Group 1, Census Tract 55.11, Mecklenburg County, North Carolina",35.3358191,-80.8186617,The UPS Store,35.335160166712754,-80.81348428133424,Shipping Store
1459,"Block Group 1, Census Tract 55.11, Mecklenburg County, North Carolina",35.3358191,-80.8186617,Hwy 55 Burgers - Davis Lake,35.33458657602702,-80.81414697448875,American Restaurant
1460,"Block Group 1, Census Tract 55.11, Mecklenburg County, North Carolina",35.3358191,-80.8186617,JohnDeereGifts.com,35.334389968202515,-80.81824744798094,Gift Shop
1461,"Block Group 1, Census Tract 55.11, Mecklenburg County, North Carolina",35.3358191,-80.8186617,Atlantic Bedding & Furniture,35.335216,-80.822314,Furniture / Home Store
1462,"Block Group 1, Census Tract 55.11, Mecklenburg County, North Carolina",35.3358191,-80.8186617,Wells Fargo ATM,35.33406785979023,-80.81444531679153,ATM
1463,"Block Group 1, Census Tract 55.11, Mecklenburg County, North Carolina",35.3358191,-80.8186617,Hwy 55 Burgers steaks & fries,35.334457963028534,-80.8139938309114,Burger Joint
1464,"Block Group 1, Census Tract 55.11, Mecklenburg County, North Carolina",35.3358191,-80.8186617,Crack'd Pot Ceramics,35.33478504805767,-80.81368830950356,Arts & Crafts Store
1465,"Block Group 1, Census Tract 55.11, Mecklenburg County, North Carolina",35.3358191,-80.8186617,edible arrangemnts,35.33498764038086,-80.81339263916016,Dessert Shop
1466,"Block Group 1, Census Tract 55.11, Mecklenburg County, North Carolina",35.3358191,-80.8186617,Tony's Pizza Service,35.338663,-80.822882,Pizza Place
1467,"Block Group 1, Census Tract 58.34, Mecklenburg County, North Carolina",35.1107572,-80.7113839,Raw Crunch Bar,35.110360104213015,-80.71097373962402,Gourmet Shop
1468,"Block Group 1, Census Tract 58.34, Mecklenburg County, North Carolina",35.1107572,-80.7113839,TLC-The Landscaping CO,35.10974573439821,-80.71008324623108,Construction & Landscaping
1469,"Block Group 1, Census Tract 58.34, Mecklenburg County, North Carolina",35.1107572,-80.7113839,Kristophers,35.11067844359479,-80.70914754127271,Bar
1470,"Block Group 1, Census Tract 58.34, Mecklenburg County, North Carolina",35.1107572,-80.7113839,The Annex,35.11238179265884,-80.70777957438358,Pub
1471,"Block Group 2, Census Tract 58.34, Mecklenburg County, North Carolina",35.104477,-80.7114658,Time Warner Cable,35.104202,-80.71128,Electronics Store
1472,"Block Group 2, Census Tract 58.34, Mecklenburg County, North Carolina",35.104477,-80.7114658,Bexley at Matthews Apartments,35.103665552423244,-80.71261356554076,Residential Building (Apartment / Condo)
1473,"Block Group 2, Census Tract 58.34, Mecklenburg County, North Carolina",35.104477,-80.7114658,I-485,35.10261524648644,-80.70865572645769,Road
1474,"Block Group 2, Census Tract 58.34, Mecklenburg County, North Carolina",35.104477,-80.7114658,Matthews Greenway,35.105657666732846,-80.71657715668346,Trail
1475,"Block Group 4, Census Tract 22, Mecklenburg County, North Carolina",35.183193599999996,-80.8126767,Marvelous Mary's,35.181666002344095,-80.81350444618882,Beer Garden
1476,"Block Group 4, Census Tract 22, Mecklenburg County, North Carolina",35.183193599999996,-80.8126767,camden volleyball court,35.1820068359375,-80.811767578125,Playground
1477,"Block Group 4, Census Tract 22, Mecklenburg County, North Carolina",35.183193599999996,-80.8126767,wendover and randolph,35.18404924327964,-80.80750747004434,Intersection
1478,"Block Group 2, Census Tract 64.07, Mecklenburg County, North Carolina",35.4455882,-80.85311970000001,Massage Envy - Huntersville,35.443099,-80.857443,Spa
1479,"Block Group 2, Census Tract 64.07, Mecklenburg County, North Carolina",35.4455882,-80.85311970000001,European Wax Center,35.44307418085342,-80.85758005054758,Health & Beauty Service
1480,"Block Group 2, Census Tract 64.07, Mecklenburg County, North Carolina",35.4455882,-80.85311970000001,Staples,35.4435771,-80.8575833,Paper / Office Supplies Store
1481,"Block Group 2, Census Tract 64.07, Mecklenburg County, North Carolina",35.4455882,-80.85311970000001,Hampton Ridge Pool,35.444781268787715,-80.85079193115234,Pool
1482,"Block Group 2, Census Tract 64.07, Mecklenburg County, North Carolina",35.4455882,-80.85311970000001,Nikkis House,35.444918,-80.849244,Bakery
1483,"Block Group 2, Census Tract 64.07, Mecklenburg County, North Carolina",35.4455882,-80.85311970000001,Wild Bird Unlimited,35.44361621943584,-80.85794385072208,Gift Shop
1484,"Block Group 1, Census Tract 34, Mecklenburg County, North Carolina",35.1949525,-80.8472055,Freedom Park,35.19260875441761,-80.84348482581697,Park
1485,"Block Group 1, Census Tract 34, Mecklenburg County, North Carolina",35.1949525,-80.8472055,Bulldog Beer And Wine - Dilworth,35.196848301777464,-80.85119510637527,Food & Drink Shop
1486,"Block Group 1, Census Tract 34, Mecklenburg County, North Carolina",35.1949525,-80.8472055,Play60 Kid Zone @ Freedom Park,35.19314955449333,-80.8437929518826,Athletics & Sports
1487,"Block Group 1, Census Tract 34, Mecklenburg County, North Carolina",35.1949525,-80.8472055,Freedom Park Soccer Fields,35.195409,-80.842401,Soccer Field
1488,"Block Group 1, Census Tract 34, Mecklenburg County, North Carolina",35.1949525,-80.8472055,Playground At Freedom Park,35.19229580585023,-80.84326494735619,Playground
1489,"Block Group 1, Census Tract 34, Mecklenburg County, North Carolina",35.1949525,-80.8472055,Dilworth Little League,35.19487940281105,-80.84179281420165,Baseball Field
1490,"Block Group 2, Census Tract 21, Mecklenburg County, North Carolina",35.1833059,-80.7841994,Shirt Game,35.18335208571821,-80.77913792792747,Clothing Store
1491,"Block Group 4, Census Tract 19.15, Mecklenburg County, North Carolina",35.1541658,-80.7433704,McAlpine Creek Park,35.14991576490737,-80.74191570281982,Park
1492,"Block Group 4, Census Tract 19.15, Mecklenburg County, North Carolina",35.1541658,-80.7433704,Ted's,35.15214444913647,-80.7456604915011,Diner
1493,"Block Group 4, Census Tract 19.15, Mecklenburg County, North Carolina",35.1541658,-80.7433704,Captain Steve's Seafood,35.15377634888943,-80.74637255385794,Seafood Restaurant
1494,"Block Group 4, Census Tract 19.15, Mecklenburg County, North Carolina",35.1541658,-80.7433704,Circle K,35.15417928640762,-80.74751908438499,Gas Station
1495,"Block Group 4, Census Tract 19.15, Mecklenburg County, North Carolina",35.1541658,-80.7433704,Colonial Village At Timber Crest,35.15498472517227,-80.74333536187301,Residential Building (Apartment / Condo)
1496,"Block Group 4, Census Tract 19.15, Mecklenburg County, North Carolina",35.1541658,-80.7433704,McAlpine Creek Dog Park,35.15185727182175,-80.74275809525538,Dog Run
1497,"Block Group 4, Census Tract 19.15, Mecklenburg County, North Carolina",35.1541658,-80.7433704,E-Z Mart,35.15405931478009,-80.7476869460963,Grocery Store
1498,"Block Group 4, Census Tract 19.15, Mecklenburg County, North Carolina",35.1541658,-80.7433704,Starz Mart,35.154757059487565,-80.74788169955963,Cajun / Creole Restaurant
1499,"Block Group 4, Census Tract 19.15, Mecklenburg County, North Carolina",35.1541658,-80.7433704,Perfect Balance Training Center,35.15019061413531,-80.74587376525663,Gymnastics Gym
1500,"Block Group 1, Census Tract 18.02, Mecklenburg County, North Carolina",35.191761299999996,-80.78236600000001,Common Market,35.194113084209484,-80.78575009426761,Market
1501,"Block Group 1, Census Tract 18.02, Mecklenburg County, North Carolina",35.191761299999996,-80.78236600000001,GATE,35.19321399761878,-80.7820283341536,Gas Station
1502,"Block Group 1, Census Tract 18.02, Mecklenburg County, North Carolina",35.191761299999996,-80.78236600000001,McBonies Southern Food Bar & Grill,35.19290300038184,-80.78094441235741,Karaoke Bar
1503,"Block Group 1, Census Tract 18.02, Mecklenburg County, North Carolina",35.191761299999996,-80.78236600000001,Monroe's Quick Stop,35.193197,-80.781584,Convenience Store
1504,"Block Group 1, Census Tract 18.02, Mecklenburg County, North Carolina",35.191761299999996,-80.78236600000001,DPS Construction,35.1932789,-80.786318,Construction & Landscaping
1505,"Block Group 1, Census Tract 18.02, Mecklenburg County, North Carolina",35.191761299999996,-80.78236600000001,Decorating Den Interiors - The Hawkins Team,35.19147999,-80.77792653,Home Service
1506,"Block Group 1, Census Tract 18.02, Mecklenburg County, North Carolina",35.191761299999996,-80.78236600000001,Banner Nursury,35.19414494013789,-80.78654229018608,Garden Center
1507,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Barnes & Noble,35.0968618687102,-80.78421496345705,Bookstore
1508,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Cajun Yard Dog,35.09689073995509,-80.78015450916313,Cajun / Creole Restaurant
1509,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Harris Teeter,35.09669231250155,-80.78486600507902,Supermarket
1510,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Portofino's at the Arboretum,35.09629179284581,-80.78016997132497,Italian Restaurant
1511,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Vintner Wine Market,35.09609671683241,-80.78017456476286,Wine Shop
1512,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Bed Bath & Beyond,35.0953791314282,-80.7865905761718,Furniture / Home Store
1513,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Michaels,35.09662,-80.780718,Arts & Crafts Store
1514,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Chick-fil-A,35.098873,-80.781388,Fast Food Restaurant
1515,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Noodles & Company,35.098383446411326,-80.78054487705231,Noodle House
1516,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Manhattan Bagel,35.0969583,-80.7788431,Bagel Shop
1517,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,New South Kitchen,35.09659987873352,-80.77882695042446,Southern / Soul Food Restaurant
1518,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Panera Bread,35.0982,-80.782767,Bakery
1519,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,McAlister's Deli,35.09771903659646,-80.77900432373963,Deli / Bodega
1520,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Bath & Body Works,35.09663598676382,-80.78536304260592,Cosmetics Shop
1521,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Chopt,35.09806357099105,-80.78002157907343,Salad Place
1522,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Versona Accessories,35.0963755115546,-80.78024778588636,Clothing Store
1523,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Firehouse Subs,35.098143,-80.780939,Sandwich Place
1524,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Mickey and Mooch,35.09614597667457,-80.77993607211242,American Restaurant
1525,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Kid to Kid,35.09587629854514,-80.7863574779697,Kids Store
1526,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Malaya Kitchen,35.09568105544961,-80.77893625733212,Asian Restaurant
1527,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,European Wax Center,35.0967323609105,-80.77902700965242,Health & Beauty Service
1528,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Gap,35.097886127308264,-80.78062547605307,Clothing Store
1529,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Kung Fu Tea,35.095367,-80.77869,Bubble Tea Shop
1530,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Arboretum Shopping Center,35.09773958388616,-80.77971513244746,Shopping Mall
1531,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Le Peep,35.09661328114111,-80.77876115325121,Breakfast Spot
1532,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Qdoba Mexican Grill,35.0953592736149,-80.77929272320034,Mexican Restaurant
1533,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Orangetheory Fitness,35.0966837773986,-80.77896548027434,Gym
1534,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Starbucks,35.09656605467397,-80.7850936073521,Coffee Shop
1535,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Five Guys,35.09836184830415,-80.78106162410968,Burger Joint
1536,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Chili's Grill & Bar,35.095815519248674,-80.77956506905117,Tex-Mex Restaurant
1537,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Beth's Hallmark-Arboretum,35.09695049019666,-80.78363066782053,Gift Shop
1538,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Smoothie King,35.098001,-80.780229,Smoothie Shop
1539,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,GNC,35.09659835765891,-80.78521152668912,Supplement Shop
1540,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Akropolis Cafe,35.09540292711013,-80.77875364947728,Greek Restaurant
1541,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Charlotte Cafe,35.095676552692105,-80.77881535152159,Diner
1542,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Rack Room Shoes,35.097398865958006,-80.78045621021586,Shoe Store
1543,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,AT&T,35.0984360966709,-80.78034896850176,Mobile Phone Shop
1544,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Petco,35.09609079381665,-80.78615318919353,Pet Store
1545,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Subway,35.09709651077299,-80.78203058821724,Sandwich Place
1546,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Bella Fresco Cafe,35.095681536679734,-80.7789172751729,Ice Cream Shop
1547,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Lane Bryant,35.09588,-80.786204,Women's Store
1548,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Omega Sports,35.09728467544704,-80.7810024991048,Sporting Goods Shop
1549,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Abc Liquor Store,35.09592699993317,-80.78721453958714,Liquor Store
1550,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,GameStop,35.09843137538355,-80.78011698272576,Video Game Store
1551,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Great Clips,35.09731066445599,-80.7792464131125,Salon / Barbershop
1552,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Music & Arts,35.09733447245804,-80.77900663018227,Music Store
1553,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Barnes & Noble Cafe,35.09686338768229,-80.78389156069703,Café
1554,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,The Children's Place,35.09850101319217,-80.78106147023918,Kids Store
1555,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,The UPS Store,35.098055,-80.780281,Shipping Store
1556,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Sushi-Ya,35.095656104490274,-80.7788970508636,Sushi Restaurant
1557,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Rite Aid,35.096543,-80.785345,Pharmacy
1558,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Circle K,35.0991,-80.781875,Gas Station
1559,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Sonny's BBQ,35.09605395981003,-80.78561156988144,BBQ Joint
1560,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Rite Aid,35.096143,-80.785357,Pharmacy
1561,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,TCBY,35.09626770019531,-80.78001403808594,Frozen Yogurt Shop
1562,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Pizza Hut,35.09533684779755,-80.77819056342372,Pizza Place
1563,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Chi Thai - Arboretum,35.0965251286957,-80.78499891681487,Thai Restaurant
1564,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Verizon,35.09735639354833,-80.77884304436793,Mobile Phone Shop
1565,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,McDonald's,35.097899,-80.783424,Fast Food Restaurant
1566,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Cardinal Camera,35.0965083090433,-80.78561724959641,Camera Store
1567,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Visionworks,35.09755,-80.784214,Optical Shop
1568,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Barnes & Noble Booksellers,35.09728774289434,-80.78534135824172,Bookstore
1569,"Block Group 2, Census Tract 58.15, Mecklenburg County, North Carolina",35.0947096,-80.7829119,Pumpkin Patch,35.098270670926915,-80.78286370335373,Garden Center
1570,"Block Group 1, Census Tract 59.13, Mecklenburg County, North Carolina",35.144124100000006,-80.97048769999999,Jim's house of Cosmos!,35.147924,-80.969657,Cocktail Bar
1571,"Block Group 1, Census Tract 59.13, Mecklenburg County, North Carolina",35.144124100000006,-80.97048769999999,Super Target,35.142660038682884,-80.97558879058984,Department Store
1572,"Block Group 1, Census Tract 61.08, Mecklenburg County, North Carolina",35.3193795,-80.88502609999999,Redbox,35.32337716626416,-80.88694590963031,Video Store
1573,"Block Group 1, Census Tract 61.08, Mecklenburg County, North Carolina",35.3193795,-80.88502609999999,Bass theatre.,35.31912615886536,-80.88434172049922,Indie Movie Theater
1574,"Block Group 1, Census Tract 61.08, Mecklenburg County, North Carolina",35.3193795,-80.88502609999999,L&R dub shack,35.319372277941994,-80.88425527292999,Train Station
1575,"Block Group 1, Census Tract 61.08, Mecklenburg County, North Carolina",35.3193795,-80.88502609999999,Northlake,35.323562768638354,-80.88701074313046,Mobile Phone Shop
1576,"Block Group 2, Census Tract 17.02, Mecklenburg County, North Carolina",35.204830799999996,-80.78057259999999,Chris' Deli,35.201571673383455,-80.7815814003701,Deli / Bodega
1577,"Block Group 2, Census Tract 17.02, Mecklenburg County, North Carolina",35.204830799999996,-80.78057259999999,Charlotte Hibachi Grill,35.201740661514194,-80.78088433501593,Asian Restaurant
1578,"Block Group 2, Census Tract 17.02, Mecklenburg County, North Carolina",35.204830799999996,-80.78057259999999,Penske Truck Rental,35.201506,-80.77787,Rental Car Location
1579,"Block Group 2, Census Tract 17.02, Mecklenburg County, North Carolina",35.204830799999996,-80.78057259999999,Bejing Buffet,35.20489678674568,-80.77943922088916,Chinese Restaurant
1580,"Block Group 2, Census Tract 17.02, Mecklenburg County, North Carolina",35.204830799999996,-80.78057259999999,Independence Place of Charlotte,35.20259767,-80.78404411,Hotel
1581,"Block Group 2, Census Tract 17.02, Mecklenburg County, North Carolina",35.204830799999996,-80.78057259999999,Earth Angel,35.20122385428202,-80.77937430038529,Women's Store
1582,"Block Group 2, Census Tract 55.22, Mecklenburg County, North Carolina",35.3176448,-80.78701099999999,Old Navy,35.31842454091106,-80.78291780143545,Clothing Store
1583,"Block Group 2, Census Tract 55.22, Mecklenburg County, North Carolina",35.3176448,-80.78701099999999,Wafflehouse,35.3182506992461,-80.79086441510537,Breakfast Spot
